entity string,id
concept:criminal:gay_marriage,16258
concept:politicianus:nominee_barack_obama,16259
concept:ceo:bill_gross,16260
concept:nonneginteger:n35,16261
concept:publication:jazz_times,16262
concept:politicsblog:des_moines_register,16263
concept:landscapefeatures:variety,16264
concept:comedian:thomas_tull,16265
concept:academicfield:goods,16266
concept:city:puebla,16267
concept:magazine:premiere,16268
concept:sportsteam:cmu_mavericks,16269
concept:musicsong:funds,16270
concept:organization:producing_organizations_ontario_ministry,16271
concept:clothing:green_dress,16272
concept:visualizablething:boston_massachusetts,16273
concept:visualizableattribute:little_silver,16274
concept:coach:knute_rockne,16275
concept:county:martin_county,16276
concept:vertebrate:burros,16277
concept:stateorprovince:mp,16278
concept:sportsteam:umass_minutemen_mens_basketball,16279
concept:stadiumoreventvenue:north_beach,16280
concept:vein:forage,16281
concept:blog:wheels,16282
concept:stadiumoreventvenue:heard_museum,16283
concept:geopoliticallocation:cedar_rapids_iowa_city,16284
concept:personus:jane_brody,16285
concept:hotel:econo_lodge___suites,16286
concept:journalist:norah_o_donnell,16287
concept:reptile:lovers,16288
concept:amphibian:potato,16289
concept:visualizablescene:pools,16290
concept:geopoliticalorganization:marshall_islands,16291
concept:hotel:new_york_marriott_downtown,16292
concept:ceo:robert_stevens,16293
concept:stateorprovince:missouri,16294
concept:organization:tsu,16295
concept:city:trussville,16296
concept:person:rosa_parks,16297
concept:emotion:mother,16298
concept:televisionstation:wtvr_tv,16299
concept:politicianus:steven_wilson,16300
concept:journalist:joe_biddle,16301
concept:website:kenya,16302
concept:musician:jackson_browne,16303
concept:musicartist:hunters___collectors,16304
concept:city:muskogee,16305
concept:musicalbum:innovator,16306
concept:city:nature,16307
concept:currency:yen,16308
concept:stadiumoreventvenue:ej_nutter_center,16309
concept:terroristorganization:_,16310
concept:musician:depeche_mode,16311
concept:company:entertainment_weekly001,16312
concept:city:pamplona,16313
concept:stateorprovince:maine_et_loire,16314
concept:organization:share_on_facebook_share,16315
concept:hotel:hilton_los_angeles_airport,16316
concept:university:fairbanks,16317
concept:organization:body_mass_index,16318
concept:vertebrate:immunity,16319
concept:musicartist:richmond,16320
concept:mldataset:n2,16321
concept:politicsblog:contents,16322
concept:stateorprovince:saint_helena,16323
concept:mammal:possums,16324
concept:televisionstation:khou,16325
concept:sportsteam:puget_sound_loggers,16326
concept:company:mgm_mirage,16327
concept:clothing:skirts,16328
concept:city:el_real,16329
concept:musicsong:legend,16330
concept:clothing:ankle_length_skirt,16331
concept:clothing:watch,16332
concept:model:daryn_kagan,16333
concept:radiostation:wcet,16334
concept:vegetable:raisins,16335
concept:stateorprovince:charente_maritime,16336
concept:academicfield:naturopathic_medical_certification,16337
concept:chemical:systems,16338
concept:ceo:ron_perelman,16339
concept:geopoliticalorganization:maplewood,16340
concept:kitchenitem:tissue,16341
concept:city:theatre,16342
concept:politicsblog:sacramento_bee,16343
concept:musician:steve_marriott,16344
concept:blog:paper,16345
concept:musician:johnny_rotten,16346
concept:country:tanzania,16347
concept:vegetable:fresh_tomatoes,16348
concept:city:porto_novo,16349
concept:automobilemaker:american_motors,16350
concept:physicsterm:weight,16351
concept:stadiumoreventvenue:pacific_bell_park,16352
concept:city:weimar,16353
concept:attraction:art,16354
concept:agriculturalproduct:beets,16355
concept:politician:edward_johnson,16356
concept:island:chief,16357
concept:animal:llamas,16358
concept:physicalaction:manufacturer,16359
concept:personcanada:lawrence_ellison,16360
concept:writer:edmund_l__andrews,16361
concept:company:accenture,16362
concept:company:hsbc,16363
concept:company:christian_science_monitor,16364
concept:politician:michael_pearson,16365
concept:mammal:small_ruminants,16366
concept:mountain:murray_hill,16367
concept:geometricshape:object,16368
concept:female:detectives,16369
concept:room:ground,16370
concept:hobby:seafood,16371
concept:biotechcompany:transalta,16372
concept:beach:naples,16373
concept:politicianus:senators_john_mccain,16374
concept:ceo:rem_vyakhirev,16375
concept:artery:reporter,16376
concept:geopoliticalorganization:kunia,16377
concept:city:sun_city_center,16378
concept:bathroomitem:equipment_supplier,16379
concept:city:lanzhou,16380
concept:stadiumoreventvenue:merkin_concert_hall,16381
concept:ceo:biz_stone,16382
concept:blog:entertainment_weekly,16383
concept:musicalbum:movies,16384
concept:physicalcharacteristic:business_tools,16385
concept:musician:patsy_cline,16386
concept:company:whoi_tv,16387
concept:televisionshow:tribune,16388
concept:website:espn_com,16389
concept:animal:pet_rats,16390
concept:clothing:red_bowtie,16391
concept:sportsteam:sacramento_st__hornets,16392
concept:televisionstation:wdsu,16393
concept:televisionstation:krex_tv,16394
concept:sportsteam:holy_cross_crusaders,16395
concept:city:hartselle,16396
concept:clothing:tube_top,16397
concept:geopoliticalorganization:bankruptcy,16398
concept:governmentorganization:comptroller,16399
concept:company:blue_panorama_airlines,16400
concept:personafrica:george_bush,16401
concept:year:n1873,16402
concept:politicsblog:press_release,16403
concept:stadiumoreventvenue:at_t_center,16404
concept:city:baracoa,16405
concept:bank:ups_second_day,16406
concept:academicfield:area_information,16407
concept:book:remainder,16408
concept:ceo:jeffrey_immelt,16409
concept:geopoliticallocation:moab,16410
concept:bank:paypal_checkout,16411
concept:person:richard,16412
concept:magazine:bazaar,16413
concept:musicsong:xanadu,16414
concept:organization:state_division,16415
concept:politicsissue:processes,16416
concept:automobilemaker:trafic,16417
concept:coach:florida_international,16418
concept:animal:dogs_protocol,16419
concept:creativework:art_water,16420
concept:company:cnn__fox,16421
concept:televisionstation:wcyb,16422
concept:televisionstation:star_tribune,16423
concept:website:service_website,16424
concept:country:british_honduras,16425
concept:company:goldman_sachs,16426
concept:company:facebook_chat,16427
concept:geopoliticallocation:victorville,16428
concept:personaustralia:colin_powell,16429
concept:geopoliticalorganization:ivory_coast,16430
concept:magazine:washingtonian_magazine,16431
concept:jobposition:cop,16432
concept:company:mtv_networks,16433
concept:clothing:corduroy_pants,16434
concept:city:tata,16435
concept:geopoliticallocation:nice,16436
concept:automobilemaker:chrysler_llc,16437
concept:medicalprocedure:rinse,16438
concept:visualizablescene:dickson_city,16439
concept:actor:paramount,16440
concept:city:port_charlotte,16441
concept:hallwayitem:basement,16442
concept:visualizablething:measures,16443
concept:ceo:charles_dolan,16444
concept:trainstation:pentagon,16445
concept:geopoliticalorganization:north_las_vegas,16446
concept:company:wnjx,16447
concept:animal:peacocks,16448
concept:fish:echinoderms,16449
concept:clothing:undershirts,16450
concept:geopoliticalorganization:woodstown,16451
concept:televisionstation:kuen,16452
concept:blog:wwny_tv,16453
concept:company:cnn__la,16454
concept:hotel:fairmont_chicago,16455
concept:visualizablescene:queenstown,16456
concept:male:volvo,16457
concept:clothing:smock,16458
concept:city:newcastle,16459
concept:bird:curlews,16460
concept:radiostation:kget,16461
concept:personus:endy_chavez,16462
concept:sportsteam:fiu_golden_panthers,16463
concept:city:sarasota,16464
concept:island:gulf_breeze,16465
concept:city:club,16466
concept:clothing:clothes,16467
concept:city:hayward,16468
concept:country:modern_day_poland,16469
concept:radiostation:tucson,16470
concept:biotechcompany:honda_motor_company,16471
concept:magazine:the_nation,16472
concept:city:point,16473
concept:televisionstation:wole,16474
concept:transportation:usps_global_priority,16475
concept:island:iceland,16476
concept:governmentorganization:court_judge,16477
concept:university:florida,16478
concept:sportsteam:cornhuskers,16479
concept:criminal:authorities,16480
concept:language:hungarian,16481
concept:musicartist:alkaline_trio,16482
concept:politicsblog:cleveland_plain_dealer,16483
concept:musicartist:the_kills,16484
concept:mldataset:dec,16485
concept:televisionnetwork:pbs,16486
concept:company:catholic_relief_services,16487
concept:politicianus:tonie_nathan,16488
concept:animal:san_jose,16489
concept:clothing:blue_blouse,16490
concept:personmexico:brandon_turner,16491
concept:building:america,16492
concept:person:julius_nyerere,16493
concept:ceo:tim_cook,16494
concept:visualizablescene:southaven,16495
concept:politicaloffice:law_specialist,16496
concept:clothing:white_blouses,16497
concept:city:mdina,16498
concept:website:feature,16499
concept:criminal:restart,16500
concept:televisionstation:wcmh,16501
concept:buildingfeature:organizations,16502
concept:city:camrose,16503
concept:landscapefeatures:housing,16504
concept:organization:world_cup_side,16505
concept:personalcareitem:n7_0,16506
concept:coach:roberto_luongo,16507
concept:ethnicgroup:wichita,16508
concept:academicfield:facility_design,16509
concept:geopoliticallocation:daly_city,16510
concept:company:austrian_airlines,16511
concept:attraction:mirage,16512
concept:city:san_ramon,16513
concept:organization:sunderland,16514
concept:politicianus:then_president_bill_clinton,16515
concept:person:greg_gutfeld,16516
concept:personus:michael_young,16517
concept:stateorprovince:brian_williams,16518
concept:politicianus:joe_lieberman,16519
concept:sportsteam:barcelona_dragons,16520
concept:bedroomitem:ceiling,16521
concept:website:tumblr,16522
concept:televisionstation:kawb,16523
concept:emotion:thought,16524
concept:attraction:fort_payne,16525
concept:eventoutcome:huge_impact,16526
concept:emotion:talent,16527
concept:county:elkins,16528
concept:visualizablescene:kentwood,16529
concept:musicalbum:possibilities,16530
concept:book:leadership,16531
concept:company:wdio,16532
concept:reptile:african,16533
concept:company:miami_herald,16534
concept:city:bullhead_city,16535
concept:clothing:purple_pants,16536
concept:biotechcompany:us_airways_group,16537
concept:beverage:vineyards,16538
concept:city:topeka,16539
concept:city:eric,16540
concept:city:arras,16541
concept:televisionstation:fox_2,16542
concept:journalist:dan_barry,16543
concept:country:bhutan,16544
concept:personmexico:brian_murphy,16545
concept:company:newsletter,16546
concept:programminglanguage:linus_torvalds,16547
concept:county:dixie_county,16548
concept:automobilemaker:bmw__lexus,16549
concept:geopoliticallocation:mackinaw_city,16550
concept:personeurope:timothy_martin,16551
concept:company:kvie,16552
concept:person:showcase,16553
concept:animal:version_dog,16554
concept:vegetable:steamed_vegetables,16555
concept:city:county_kildare,16556
concept:programminglanguage:equivalent,16557
concept:newspaper:centurytel,16558
concept:mlalgorithm:sas_,16559
concept:geopoliticallocation:fort_morgan,16560
concept:animal:racoons,16561
concept:eventoutcome:employment,16562
concept:stadiumoreventvenue:copps_coliseum,16563
concept:insect:whitefly,16564
concept:city:bombay,16565
concept:city:beaune,16566
concept:stateorprovince:eastern_finland,16567
concept:company:kfph,16568
concept:perceptionaction:pope,16569
concept:athlete:frank_chapman,16570
concept:publication:london_guardian,16571
concept:politicsblog:traverse_city_record_eagle,16572
concept:bank:regions,16573
concept:clothing:same_jeans,16574
concept:hallwayitem:garage,16575
concept:restaurant:recycling,16576
concept:planet:ocean,16577
concept:county:n17_years,16578
concept:clothing:hooded_jacket,16579
concept:awardtrophytournament:orlando_magic,16580
concept:city:citadel,16581
concept:personus:halle_berry,16582
concept:clothing:swim_trunks,16583
concept:university:tmcc,16584
concept:vegetable:guarantees,16585
concept:city:nsw,16586
concept:hotel:driskill,16587
concept:person:new,16588
concept:personus:warren_buffet,16589
concept:programminglanguage:names,16590
concept:person:bill_gates,16591
concept:clothing:beige_shirt,16592
concept:clothing:summer_clothing,16593
concept:politicsblog:score,16594
concept:professionalorganization:british_olympic_association,16595
concept:person:guy_kozowyk,16596
concept:location:beautiful_location,16597
concept:clothing:tees,16598
concept:product:realmac_software_limited,16599
concept:musicinstrument:drummer,16600
concept:mammal:elephants,16601
concept:politicsblog:the_standard,16602
concept:university:state_university,16603
concept:person:meyer001,16604
concept:televisionstation:knbn_tv,16605
concept:sport:area_agencies,16606
concept:winery:healdsburg,16607
concept:company:second_life,16608
concept:highway:first_place,16609
concept:geopoliticalorganization:iwate_prefecture,16610
concept:newspaper:wsil_tv,16611
concept:language:yiddish,16612
concept:island:tierra_verde,16613
concept:clothing:button_front_shirt,16614
concept:animal:herbivorous_animals,16615
concept:mldataset:community,16616
concept:bird:hornets,16617
concept:sportsleague:terms,16618
concept:county:leesville,16619
concept:skiarea:french_gulch,16620
concept:personaustralia:tim_duffy,16621
concept:actor:mary_williams_walsh,16622
concept:company:organizations,16623
concept:stateorprovince:baton_rouge,16624
concept:chemical:degradation,16625
concept:city:sun_valley,16626
concept:newspaper:interlink,16627
concept:visualizablescene:tirunelveli,16628
concept:nondiseasecondition:life,16629
concept:park:insider,16630
concept:sociopolitical:easy_task,16631
concept:county:n10_years,16632
concept:religion:focus,16633
concept:profession:consumers,16634
concept:geopoliticallocation:federal_way,16635
concept:geopoliticallocation:calexico,16636
concept:personus:republican_presidential_hopeful_john_mccain,16637
concept:university:new_york_state_education_department,16638
concept:person:rich,16639
concept:jobposition:patrons,16640
concept:clothing:waistcoats,16641
concept:company:mapquest,16642
concept:mlauthor:william_h__gates_iii,16643
concept:county:agricultural,16644
concept:vegetable:romaine,16645
concept:airport:perugia,16646
concept:profession:principal,16647
concept:radiostation:wgme,16648
concept:gamescore:n2_3,16649
concept:highway:west_branch,16650
concept:governmentorganization:superior_court,16651
concept:company:kxtx_tv,16652
concept:geopoliticallocation:youngstown,16653
concept:city:west_chester,16654
concept:professionalorganization:american_society,16655
concept:mountain:green_creek,16656
concept:personus:raul_ibanez,16657
concept:personmexico:los_angeles_dodgers,16658
concept:city:fort,16659
concept:drug:sodium,16660
concept:hotel:morgans,16661
concept:politicianus:obama_administration,16662
concept:politician:governor_bill_clinton,16663
concept:celebrity:yellowcard,16664
concept:personafrica:marvel,16665
concept:stateorprovince:nec,16666
concept:company:kdtv,16667
concept:ceo:jimmy_wales,16668
concept:programminglanguage:services,16669
concept:radiostation:kulr,16670
concept:clothing:black_tunic,16671
concept:country:european_states,16672
concept:visualizablething:download_one,16673
concept:skyscraper:gazprom_neft,16674
concept:city:roy,16675
concept:sportsteam:northern_iowa_panthers,16676
concept:politicsblog:slate,16677
concept:publication:fox_sports_net,16678
concept:geopoliticallocation:newfoundland,16679
concept:bank:alcoa_inc,16680
concept:automobilemodel:white_horse,16681
concept:publication:mirror_report,16682
concept:retailstore:stater_bros_,16683
concept:insect:aphids,16684
concept:bird:thrashers,16685
concept:city:marina,16686
concept:biotechcompany:invacare,16687
concept:geopoliticalorganization:mie_prefecture,16688
concept:language:serbian,16689
concept:personasia:mitch_stetter,16690
concept:company:tiaa_cref,16691
concept:musicartist:cocteau_twins,16692
concept:clothing:tshirt,16693
concept:sportsteam:edmonton_eskimos,16694
concept:sportsteam:byu_cougars,16695
concept:ceo:terry_gou,16696
concept:clothing:uniform_shirts,16697
concept:coach:south_carolina_gamecocks,16698
concept:organization:community_reinvestment_coalition,16699
concept:biotechcompany:yum__brands_inc,16700
concept:monument:area_residents,16701
concept:visualartmovement:asian_americans,16702
concept:biotechcompany:toshiba_corporation,16703
concept:month:july,16704
concept:politicianus:schools,16705
concept:skiarea:blue_ridge_manor,16706
concept:personus:scott_pelley,16707
concept:visualizablething:east_elmhurst,16708
concept:sportsteam:brooklyn_college_bulldogs,16709
concept:company:jetblue,16710
concept:clothing:casual_wear,16711
concept:clothing:button_shirt,16712
concept:university:boston_consulting_group,16713
concept:female:carol_moseley_braun,16714
concept:city:competition,16715
concept:celebrity:screen,16716
concept:clothing:blue_dress_pants,16717
concept:mollusk:find,16718
concept:animal:larger_mammals,16719
concept:clothing:piece_suit,16720
concept:ceo:irwin_jacobs,16721
concept:company:kero_tv,16722
concept:ceo:montie_brewer,16723
concept:musicartist:simon_lebon,16724
concept:location:veracruz,16725
concept:book:carousel,16726
concept:ethnicgroup:armenia,16727
concept:politician:senators_clinton,16728
concept:coach:miami_heat,16729
concept:governmentorganization:maine_department,16730
concept:clothing:dress_pants,16731
concept:animal:rates,16732
concept:person:mark_hackard,16733
concept:sportsleague:cbs_sports,16734
concept:company:mci,16735
concept:person:ken_block,16736
concept:city:chanute,16737
concept:personmexico:bob_welch,16738
concept:island:christmas_island,16739
concept:company:kdck,16740
concept:automobilemaker:rolls_royce_phantom,16741
concept:city:calgary,16742
concept:company:ktbo_tv,16743
concept:male:barak,16744
concept:person:justin,16745
concept:personus:bar_association,16746
concept:shoppingmall:fort_meade,16747
concept:retailstore:hermes,16748
concept:musicfestival:massey_hall,16749
concept:county:defuniak_springs,16750
concept:physicalaction:washing,16751
concept:person:p_j__carlesimo,16752
concept:city:thibodaux,16753
concept:company:financial_post001,16754
concept:person:tom,16755
concept:male:rugby,16756
concept:astronaut:african_american,16757
concept:personmexico:zack_wheeler,16758
concept:musicartist:wink,16759
concept:male:phil_lewis,16760
concept:newspaper:indianapolis_business_journal,16761
concept:televisionstation:wtwc_tv,16762
concept:personus:donald_trump,16763
concept:city:baltimore,16764
concept:olympics:mayor,16765
concept:sportsteam:big_12_gear,16766
concept:magazine:the_daily_show_with_jon_stewart,16767
concept:coach:anaheim_ducks,16768
concept:sportsteam:uc_davis_aggies,16769
concept:personmexico:antonio_villaraigosa,16770
concept:hotel:ramada_inn_wilshire,16771
concept:creativework:hard_water,16772
concept:clothing:white_tuxedo_shirts,16773
concept:athlete:lucas_harrell,16774
concept:radiostation:wpgh_tv,16775
concept:athlete:dates,16776
concept:televisionstation:kusa,16777
concept:musician:guy_garvey,16778
concept:company:bellsouth,16779
concept:person:christiane_amanpour001,16780
concept:coach:hayes,16781
concept:radiostation:wftc,16782
concept:city:nuuk,16783
concept:radiostation:ktka_tv,16784
concept:company:case,16785
concept:sportsleague:nascar_nascar,16786
concept:university:rocky_mountain_news,16787
concept:city:s_o_paulo,16788
concept:county:westport,16789
concept:clothing:boot_styles,16790
concept:athlete:ryan,16791
concept:city:u__s,16792
concept:clothing:bikini_bottoms,16793
concept:street:laurel_hill,16794
concept:planet:content,16795
concept:programminglanguage:news,16796
concept:biotechcompany:phrma,16797
concept:beverage:set_up,16798
concept:automobilemaker:mitsubishi,16799
concept:eventoutcome:age,16800
concept:city:torquay,16801
concept:geopoliticalorganization:maseru,16802
concept:company:eds,16803
concept:militaryeventtype:regimes,16804
concept:personaustralia:terry_jones,16805
concept:museum:franklin,16806
concept:city:mccook,16807
concept:personus:john_wren,16808
concept:personaustralia:angry_anderson,16809
concept:geopoliticalorganization:malawi,16810
concept:city:kapp,16811
concept:newspaper:national_grid,16812
concept:governmentorganization:bureau_of_prisons,16813
concept:geopoliticallocation:option,16814
concept:island:st_paul,16815
concept:country:the_gambia,16816
concept:clothing:jump_suit,16817
concept:male:band,16818
concept:room:offers,16819
concept:company:salon,16820
concept:island:stephen,16821
concept:street:thorn,16822
concept:clothing:dark_suit,16823
concept:country:mexico,16824
concept:geopoliticallocation:grand_forks,16825
concept:city:urbana,16826
concept:clothing:flowy_skirt,16827
concept:website:ovi,16828
concept:clothing:baseball_hat,16829
concept:city:cabot,16830
concept:automobilemaker:plymouth,16831
concept:vertebrate:ships,16832
concept:blog:publishers_weekly,16833
concept:biotechcompany:sprint,16834
concept:software:capcom_co_,16835
concept:musicalbum:drive,16836
concept:city:doncaster,16837
concept:arthropod:homes,16838
concept:sport:peoria,16839
concept:county:tallahassee,16840
concept:city:waterbury,16841
concept:company:whno_tv,16842
concept:company:weyi,16843
concept:stateorprovince:state_legislatures,16844
concept:personus:thomas_watson,16845
concept:tradeunion:congress,16846
concept:company:wqpt_tv,16847
concept:person:leslie_moonves,16848
concept:book:description,16849
concept:city:the_country,16850
concept:city:hawaii,16851
concept:automobilemaker:jaguar,16852
concept:female:group,16853
concept:politician:funding,16854
concept:musicsong:evidence,16855
concept:televisionstation:wcbd,16856
concept:sportsteam:indianapolis_greyhounds,16857
concept:bank:novartis,16858
concept:ceo:william_green,16859
concept:visualizableattribute:scenarios,16860
concept:male:jesus_christ,16861
concept:mammal:wild_cats,16862
concept:radiostation:whag,16863
concept:musician:chris_coleman,16864
concept:park:lagoon,16865
concept:stadiumoreventvenue:safeco_field,16866
concept:profession:matters,16867
concept:celebrity:juvenile,16868
concept:geopoliticalorganization:brooklyn_center,16869
concept:athlete:logan_morrison,16870
concept:person:natalia_bessmertnova,16871
concept:televisionshow:degree_programs,16872
concept:hotel:gershwin,16873
concept:radiostation:kpvi,16874
concept:company:inc,16875
concept:physicalaction:delivery,16876
concept:monarch:alumni_association,16877
concept:ceo:leif_johansson,16878
concept:clothing:hip_hugger_jeans,16879
concept:language:javanese,16880
concept:televisionstation:kctv_tv,16881
concept:dateliteral:n1938,16882
concept:emotion:great_pains,16883
concept:journalist:daniel_gross,16884
concept:city:bologna,16885
concept:clothing:patterned_skirt,16886
concept:city:northampton,16887
concept:country:northern_india,16888
concept:geopoliticalorganization:uk__denmark,16889
concept:charactertrait:plethora,16890
concept:cognitiveactions:learning,16891
concept:company:wtct_tv,16892
concept:bird:starlings,16893
concept:televisionstation:wpne,16894
concept:river:arts,16895
concept:academicfield:systems_design,16896
concept:geopoliticallocation:westbury,16897
concept:biotechcompany:msft_,16898
concept:clothing:crop_top,16899
concept:journalist:cal_thomas,16900
concept:company:wacy_tv,16901
concept:person:hancock,16902
concept:profession:cape_may,16903
concept:sociopolitical:justice,16904
concept:city:monroe,16905
concept:mlconference:msn,16906
concept:governmentorganization:techniques,16907
concept:researchproject:jersey_research,16908
concept:bird:geese,16909
concept:currency:baht,16910
concept:geopoliticallocation:island_nations,16911
concept:programminglanguage:best,16912
concept:stadiumoreventvenue:electric_factory,16913
concept:website:light,16914
concept:nongovorganization:sldn,16915
concept:politician:senator_schumer,16916
concept:animal:canids,16917
concept:musicalbum:n8_00,16918
concept:city:philly,16919
concept:politicsissue:advancement,16920
concept:website:search_yahoo_com,16921
concept:geopoliticallocation:cape_verde,16922
concept:country:inner_mongolia,16923
concept:clothing:color_shirt,16924
concept:clothing:jackets,16925
concept:city:canandaigua,16926
concept:clothing:colored_shirt,16927
concept:company:ameritech,16928
concept:university:peace_academy,16929
concept:writer:tom_rogers,16930
concept:physicalaction:visa,16931
concept:country:czechoslovakia,16932
concept:ceo:evan_williams,16933
concept:company:eva_air,16934
concept:software:office_excel,16935
concept:governmentorganization:human_resources,16936
concept:county:waycross,16937
concept:country:maldives,16938
concept:retailstore:adidas,16939
concept:protein:noti,16940
concept:city:jeffersonville,16941
concept:organization:department_associate,16942
concept:company:wsj,16943
concept:website:accident,16944
concept:newspaper:michigan,16945
concept:clothing:dept,16946
concept:eventoutcome:aid,16947
concept:ceo:naguib_sawiris,16948
concept:hotel:elan_hotel,16949
concept:geometricshape:degree,16950
concept:protein:nucleus,16951
concept:politicsblog:oakland_tribune,16952
concept:clothing:trousers,16953
concept:visualizablething:san_bernadino,16954
concept:island:north_houston,16955
concept:hotel:hotel_victoria,16956
concept:blog:new_york_sun,16957
concept:ethnicgroup:argon,16958
concept:vegetable:bean_sprouts,16959
concept:person:v_p__singh,16960
concept:religion:city_view_heights,16961
concept:city:madagascar,16962
concept:weapon:security_council,16963
concept:televisionstation:kcal,16964
concept:book:left,16965
concept:person:bill_bordley,16966
concept:city:east_pittsburgh,16967
concept:island:dolphins,16968
concept:city:bishop,16969
concept:athlete:florida_a_m_rattlers,16970
concept:personus:aubrey_huff,16971
concept:mldataset:n25,16972
concept:person:n3_,16973
concept:year:n1952,16974
concept:journalist:hoda_kotb,16975
concept:stadiumoreventvenue:war_memorial_opera_house,16976
concept:male:cal_ripken,16977
concept:televisionstation:kdrv_tv,16978
concept:clothing:running_shorts,16979
concept:stateorprovince:new_nc_state,16980
concept:geopoliticallocation:bahia,16981
concept:sportsequipment:goal,16982
concept:city:roskilde,16983
concept:sociopolitical:secretary,16984
concept:clothing:open_necked_shirt,16985
concept:company:wwup_tv,16986
concept:organization:new_york_city_council,16987
concept:geopoliticallocation:murfreesboro,16988
concept:year:n1937,16989
concept:person:million_people,16990
concept:stadiumoreventvenue:convention_center,16991
concept:jobposition:executive_vice,16992
concept:biotechcompany:bio_rad,16993
concept:company:agora,16994
concept:politicsblog:the_daily_oklahoman,16995
concept:company:index_new_pages,16996
concept:geopoliticallocation:southborough,16997
concept:sportsteam:cowboys_19_13,16998
concept:cognitiveactions:thinking,16999
concept:county:flemingsburg,17000
concept:company:kbtx_tv,17001
concept:company:windows_mobile_devices,17002
concept:magazine:items,17003
concept:magazine:geo_magazine,17004
concept:academicfield:environmental_management,17005
concept:writer:beckett,17006
concept:personcanada:san_juan,17007
concept:sportsteam:rowan_owls,17008
concept:personus:andy_van_slyke,17009
concept:radiostation:philadelphia,17010
concept:stateorprovince:sonora,17011
concept:musicartist:morning_jacket,17012
concept:geopoliticalorganization:address,17013
concept:monument:pennsylvania_area,17014
concept:sportsteam:fort_wayne_pistons,17015
concept:airport:north_las_vegas_airport,17016
concept:celebrity:alan_sugar,17017
concept:governmentorganization:churches,17018
concept:politician:clinton_offer,17019
concept:kitchenitem:sign,17020
concept:date:reception,17021
concept:journalist:scott_venci,17022
concept:clothing:v_neck_shirt,17023
concept:professionalorganization:hosta_society,17024
concept:shoppingmall:home_new,17025
concept:personmexico:first_base,17026
concept:religion:middle,17027
concept:celebrity:label,17028
concept:geopoliticalorganization:county_mayo,17029
concept:geometricshape:borders,17030
concept:blog:panama_city,17031
concept:company:variety,17032
concept:ceo:frank_fertitta_iii,17033
concept:website:real_estate,17034
concept:country:korea,17035
concept:sportsteam:tampa_bay_lightening,17036
concept:county:emeryville,17037
concept:coach:december_3,17038
concept:politicianus:senator_hillary_rodham_clinton,17039
concept:geometricshape:course,17040
concept:city:visakhapatnam,17041
concept:professor:david_plouffe,17042
concept:boardgame:beautiful_time,17043
concept:televisionstation:wnab_tv,17044
concept:city:belek,17045
concept:city:podgorica,17046
concept:island:cudjoe_key,17047
concept:insect:garden_pests,17048
concept:jobposition:ics_vice,17049
concept:physicsterm:n3_9_percent,17050
concept:room:hammerstein_ballroom,17051
concept:athlete:josh_reddick,17052
concept:museum:saugerties,17053
concept:politicsissue:markets,17054
concept:company:kark,17055
concept:radiostation:whiz,17056
concept:athlete:allen_craig,17057
concept:musicfestival:n2012,17058
concept:male:united_kingdom,17059
concept:company:microsoft_corporation,17060
concept:politicsblog:colorado_rockies,17061
concept:island:egg_harbor,17062
concept:vegetable:penne_pasta,17063
concept:journalist:david_murray,17064
concept:stadiumoreventvenue:germain_arena,17065
concept:skyscraper:burj_khalifa,17066
concept:stadiumoreventvenue:fleetcenter,17067
concept:politicianus:john_hill,17068
concept:comedian:conor_oberst,17069
concept:radiostation:wmtv,17070
concept:company:virgin,17071
concept:blog:the_post,17072
concept:physicalaction:items,17073
concept:ceo:mukesh_ambani,17074
concept:shoppingmall:caesars_palace,17075
concept:politician:carly_fiorina,17076
concept:geopoliticalorganization:atlanta,17077
concept:mammal:canines,17078
concept:person:max002,17079
concept:politician:betty_cockrum,17080
concept:televisionstation:wroc,17081
concept:nongovorganization:fee,17082
concept:shoppingmall:fort_dix,17083
concept:color:royal,17084
concept:company:new_york_yesterday,17085
concept:retailstore:weed,17086
concept:visualizablescene:asheville,17087
concept:county:cool_city,17088
concept:sportsteam:los_angeles_kings_hockey,17089
concept:televisionstation:wkpv,17090
concept:country:liechtenstein,17091
concept:company:kmsp_tv,17092
concept:sportsteam:grambling_state_tigers,17093
concept:economicsector:business_forum,17094
concept:radiostation:kthv,17095
concept:politicsblog:the_sun_newspapers,17096
concept:profession:talents,17097
concept:city:hinsdale,17098
concept:country:second_bulgarian_kingdom,17099
concept:city:pune,17100
concept:personaustralia:matt_skiba,17101
concept:sportsteam:north_carolina_tar_heels,17102
concept:insect:fly,17103
concept:academicfield:introduction,17104
concept:city:lansing,17105
concept:product:minister,17106
concept:newspaper:the_independent,17107
concept:personus:roberto_alomar,17108
concept:politicianus:joe_biden,17109
concept:buildingmaterial:pipelines,17110
concept:plant:hoyas,17111
concept:journalist:peter_watrous,17112
concept:currency:francs,17113
concept:person:peter_lynch,17114
concept:city:barre,17115
concept:musician:tom_morello,17116
concept:city:costa_mesa,17117
concept:person:users,17118
concept:ceo:muhtar_kent,17119
concept:profession:chauffeurs,17120
concept:nonprofitorganization:organizations,17121
concept:ceo:josef_ackermann,17122
concept:city:hammond,17123
concept:clothing:work_boots,17124
concept:person:dept,17125
concept:company:the_yemen_observer,17126
concept:company:barron_s001,17127
concept:televisionstation:kvia,17128
concept:attraction:del_mar,17129
